Project_ID,Work description,Work category,Hon'ble Members of Parliament,Constituency,State,Recommended date,RECOMMENDED AMOUNT   ( ₹ ),Sanction Date,Sanction Amount ( ₹ ),Work Status,Fund Disbursed Amount ( ₹ ),Payment Status,Completion Date,Amount Disbursed ( ₹ ),riskScore,riskLevel
161240.0,beautification of pond at padmapukur near padmapukur pally unnayan samity under ward no 114 in tolyganj ac under borough xi.,normal/others,SAYANI GHOSH,JADAVPUR,West Bengal,2024-12-24,800000.0,2025-06-24,800000.0,Vendor Identification,796993.0,Payment Success,,,25,LOW
161241.0,construction of  pathways  with  drainage system and concreting,normal/others,GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Maharashtra,2025-01-17,2500000.0,2025-07-01,2500000.0,Vendor Identification,2497109.0,Payment Success,,,65,MODERATE
161242.0,"construction of jadavpur kristi kendra, jadavpur, pohumora, rangachahi gp",normal/others,GAURAV GOGOI,JORHAT,Assam,2024-12-24,200000.0,2025-02-21,200000.0,Work partially Completed,155500.0,Payment Success,,,25,LOW
161245.0,"development of cholapother bor namghar, chola gp",normal/others,GAURAV GOGOI,JORHAT,Assam,2024-12-24,250000.0,2025-06-11,250000.0,Vendor Identification,248810.0,Payment Success,,,25,LOW
161246.0,"development of dhamdhuli ranga mancha, dhamdhuli gaon, hollow phukon gp",normal/others,GAURAV GOGOI,JORHAT,Assam,2024-12-24,250000.0,2025-06-11,250000.0,Vendor Identification,190218.0,Payment Success,,,25,LOW
161247.0,"development of mathurapur lachit nagar bor namghar, 101 no grant, nimonagarh gp",normal/others,GAURAV GOGOI,JORHAT,Assam,2024-12-24,250000.0,2025-06-11,250000.0,Vendor Identification,154225.0,Payment Success,,,25,LOW
161248.0,"gravelling of 2 no bor pothar gaon hindustani bosti road, 2 no borahi gaon, safrai gp",normal/others,GAURAV GOGOI,JORHAT,Assam,2024-12-24,200000.0,2025-08-14,200000.0,Vendor Identification,196686.0,Payment Success,,,25,LOW
161249.0,"development of nahor habi kumar line cultural centre, chraideo gp",normal/others,GAURAV GOGOI,JORHAT,Assam,2024-12-24,200000.0,2025-06-11,200000.0,Vendor Identification,55942.0,Payment Success,,,25,LOW
161250.0,"development of shri shri radha krishna kola kendra, abhaipur line/safrai, abhaipur gp",normal/others,GAURAV GOGOI,JORHAT,Assam,2024-12-24,200000.0,2025-08-14,200000.0,Sanction,,,,,25,LOW
161252.0,"construction of community centers and community halls, arkavathi angavikalara kashemabhivruddhi sanga, at ward no. 25, jalamangala road, manjunath nagar, ramanagara town & district, karnataka state.",normal/others,DR C N MANJUNATH,BANGALORE RURAL,Karnataka,2024-12-24,200000.0,2025-04-16,200000.0,Work partially Completed,150000.0,Payment Success,,,25,LOW
161253.0,"construction of rooms and halls in school and colleges, government higher primary school, i. gollahalli, kanakapura taluk, ramanagara district, karnataka state.",normal/others,DR C N MANJUNATH,BANGALORE RURAL,Karnataka,2024-12-24,200000.0,2025-04-16,200000.0,Physical Inspection,200000.0,Payment Success,2025-07-19,200000,5,LOW
161254.0,supply & installation of 16 mtr led highmast light with 12 nos of led fitting near railway station in sankarankovil municipality.,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,849506.0,2025-07-09,849506.0,Physical Inspection,849506.0,Payment Success,2025-08-29,849506,5,LOW
161255.0,providing 1 no of 12 mtr led high mast light at marriage hall front side of ward no.10 in surandai municipality,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,421555.0,2025-06-06,421555.0,Physical Inspection,421555.0,Payment Success,2025-06-28,421555,5,LOW
161256.0,providing 1 no of 12 mtr led high mast light at aladipatti junction in surandai municipality,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,417005.0,2025-06-06,417005.0,Physical Inspection,417005.0,Payment Success,2025-06-28,417005,5,LOW
161257.0,providing 1 no of 12 mtr led high mast light at vadakuthi amman kovil front side at ward no. 26 in surandai municipality,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,421555.0,2025-06-06,421555.0,Physical Inspection,421555.0,Payment Success,2025-06-28,421555,5,LOW
161258.0,providing 1 no of 12 mtr led high mast light at kurungavanam puthu veetu amman kovil front side at ward no. 23 in surandai municipality,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,421555.0,2025-06-06,421555.0,Physical Inspection,421555.0,Payment Success,2025-06-28,421555,5,LOW
161259.0,supply & installation of 12mtr mini high mast led light at near ward no.5 krishnapuram karuppasamy kovil in kadayanallur municipality.,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,418432.0,2025-06-18,418432.0,Physical Inspection,418432.0,Payment Success,2025-06-26,418432,5,LOW
161260.0,supply & installation of 12mtr mini high mast led light at near ward no.20 mathina nagar pallivasal in kadayanallur municipality.,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,418432.0,2025-06-18,418432.0,Physical Inspection,418432.0,Payment Success,2025-06-26,418432,5,LOW
161261.0,supply & installation of 12mtr mini high mast led light at near ward no.01 kumanthapuram bus stop in kadayanallur municipality.,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,418432.0,2025-06-18,418432.0,Physical Inspection,418432.0,Payment Success,2025-06-26,418432,5,LOW
161262.0,"construction of community centers and community halls, sri ranganatha swamy tigala jananga seva samithi charitable trust, bajane mane road, hosapete, magadi town & taluk ramanagara district, karnataka state.",normal/others,DR C N MANJUNATH,BANGALORE RURAL,Karnataka,2024-12-24,500000.0,2025-03-14,500000.0,Physical Inspection,500000.0,Payment Success,2025-12-12,500000,5,LOW
161263.0,supply & installation of 16 mtrs high mast led light at ktc bus depot front side in puliyangudi municipality.,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,897634.0,2025-06-04,897634.0,Physical Inspection,897634.0,Payment Success,2025-06-27,897634,5,LOW
161264.0,supply & installation of 12 mtrs high mast led light at kannupulimettu pillayar kovil street  in pudur (s) town panchayat.,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,418432.0,2025-06-06,418432.0,Physical Inspection,418432.0,Payment Success,2026-02-11,418432,5,LOW
161265.0,providing 1 no.of 12 mtrs high mast led light at poolankudiyiruppu pallivasal in pudur (s) town panchayat.,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,418432.0,2025-06-06,418432.0,Physical Inspection,418432.0,Payment Success,2026-02-11,418432,5,LOW
161266.0,providing 1 no.of 12 mtrs high mast led light at poolankudiyiruppu kathiravan colony corner in pudur (s) town panchayat,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,418432.0,2025-06-06,418432.0,Physical Inspection,418432.0,Payment Success,2026-02-11,418432,5,LOW
161267.0,providing 1 no.of 12 mtrs high mast led light at keelapudhur in pudur (s) town panchayat,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,418432.0,2025-06-06,418432.0,Physical Inspection,418432.0,Payment Success,2026-02-11,418432,5,LOW
161268.0,providing 1 no.of 12 mtrs high mast led light at mottai  in pudur (s) town panchayat,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,418432.0,2025-06-06,418432.0,Physical Inspection,418432.0,Payment Success,2026-02-11,418432,5,LOW
161278.0,providing 1 no of 12 mtrs led high mast light at infront of old town panchayat office in sundarapandiyapuram town panchayat,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,413882.0,2025-06-18,413882.0,Physical Inspection,413882.0,Payment Success,2025-06-23,413882,5,LOW
161279.0,providing 1 no of 12 mtrs led high mast light at govt ph road junction in sundarapandiapuram town panchayat,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,413882.0,2025-06-18,413882.0,Physical Inspection,413882.0,Payment Success,2025-06-23,413882,5,LOW
161280.0,providing 1 no of 12 mtrs led high mast light at ward no.1 in melagaram town panchayat,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,413882.0,2025-06-24,413882.0,Physical Inspection,413882.0,Payment Success,2025-06-24,413882,45,MODERATE
161281.0,providing 1 no of 12 mtrs led high mast light at ward no.9 in melagaram town panchayat,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,413882.0,2025-06-24,413882.0,Physical Inspection,413882.0,Payment Success,2025-06-24,413882,45,MODERATE
161282.0,providing 1 no of 12 mtrs led high mast light near avudaiyapuram pillayar kovil in thiruvengadam town panchayat,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,414704.0,2025-06-26,414704.0,Physical Inspection,414704.0,Payment Success,2025-07-07,414704,5,LOW
161283.0,providing 1 no of 12 mtrs led high mast light at tmb bank front side in thiruvengadam town panchayat,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,414704.0,2025-06-26,414704.0,Physical Inspection,414704.0,Payment Success,2025-07-07,414704,5,LOW
161284.0,providing 1 no of 12 mtrs led high mast light at thiruvengadam taluk office front side in thiruvengadam town panchayat,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-12-26,414704.0,2025-06-26,414704.0,Physical Inspection,414704.0,Payment Success,2025-07-07,414704,5,LOW
161287.0,"renovation and upgration of pachatia melasali sankari kristi sarcha kendra,  pachatia, morigaon",normal/others,Pradyut Bordoloi,NOWGONG,Assam,2024-12-24,500000.0,2025-03-13,500000.0,Vendor Identification,499720.0,Payment Success,,,25,LOW
161288.0,"construction of community hall at dhantola bhagabati ai than hari kala kristi kendra, kushtoli gp, morigaon",normal/others,Pradyut Bordoloi,NOWGONG,Assam,2024-12-24,350000.0,2025-04-02,350000.0,Work partially Completed,262400.0,Payment Success,,,25,LOW
161289.0,"construction of cc block road from rajani medhi house to prashanta das house, bhalukaguri, dakhin dharamtul gp, jagiroad",normal/others,Pradyut Bordoloi,NOWGONG,Assam,2024-12-24,700000.0,2025-03-26,700000.0,Physical Inspection,699967.0,Payment Success,,,25,LOW
161290.0,"installation of gi sheets at juria namghar, doloichuba gaon, moriagaon",normal/others,Pradyut Bordoloi,NOWGONG,Assam,2024-12-24,400000.0,2025-03-26,400000.0,Vendor Identification,399987.0,Payment Success,,,25,LOW
161291.0,"construction of cc block road from bagariguri tiniali to garmari road, konwar gaon gp, bhurbandha dev block",normal/others,Pradyut Bordoloi,NOWGONG,Assam,2024-12-24,400000.0,2025-04-02,400000.0,Vendor Identification,399388.0,Payment Success,,,25,LOW
161292.0,"construction of cc block road from mukoli namghar to ghana medhi house, dharamtul gp, jagiroad",normal/others,Pradyut Bordoloi,NOWGONG,Assam,2024-12-24,500000.0,2025-03-26,500000.0,Physical Inspection,499659.0,Payment Success,,,25,LOW
161293.0,"construction of boundary wall for gorubandha l.p. school, pabhokhaiti gp, jagiroad",normal/others,Pradyut Bordoloi,NOWGONG,Assam,2024-12-24,300000.0,2025-12-22,300000.0,Vendor Identification,89570.0,Payment Success,,,25,LOW
161294.0,"construction of community hall for tahfijul koran imdadia madrassa, gagalmari ashigar, jagiroad",normal/others,Pradyut Bordoloi,NOWGONG,Assam,2024-12-24,400000.0,2025-03-13,400000.0,Work partially Completed,319915.0,Payment Success,,,25,LOW
161295.0,"construction of a 2 km motorable road  to the khasi mandarin farm at madan mookhlot by thwai syiem society, elaka sutnga",normal/others,ANDREW J. SYNGKON,SHILLONG,Meghalaya,2025-01-05,700000.0,2025-07-07,700000.0,Physical Inspection,700000.0,Payment Success,2026-03-16,700000,5,LOW
161296.0,dedication of sports kit (track suits) 500 nos. to the players,normal/others,Shri Jugal Kishore Sharma,JAMMU,Jammu And Kashmir,2024-12-24,496000.0,2025-03-13,496000.0,Physical Inspection,496000.0,Payment Success,2025-03-25,496000,5,LOW
161297.0,financial assistance for levelling the playground of jalaphet circle up school,normal/others,ANDREW J. SYNGKON,SHILLONG,Meghalaya,2025-01-05,300000.0,2026-02-10,300000.0,Vendor Identification,150000.0,Payment Success,,,5,LOW
161298.0,kosamchanwar me gajanad khet ke pas tubewell,normal/others,CHINTAMANI MAHARAJ,SARGUJA(ST),Chhattisgarh,2024-12-31,179093.0,2025-01-15,179093.0,Physical Inspection,179093.0,Payment Success,2025-08-12,179093,5,LOW
161299.0,benduwapara suman ghar ke pas tubewell,normal/others,CHINTAMANI MAHARAJ,SARGUJA(ST),Chhattisgarh,2024-12-31,179990.0,2025-01-15,179990.0,Physical Inspection,179990.0,Payment Success,2025-05-19,179990,5,LOW
161300.0,banspaker ke paas tubewell,normal/others,CHINTAMANI MAHARAJ,SARGUJA(ST),Chhattisgarh,2024-12-31,179993.0,2025-01-15,179993.0,Physical Inspection,179993.0,Payment Success,2025-05-19,179993,5,LOW
161301.0,udari road me sunil ke khet ke paas tubewell,normal/others,CHINTAMANI MAHARAJ,SARGUJA(ST),Chhattisgarh,2024-12-31,179997.0,2025-01-15,179997.0,Physical Inspection,179997.0,Payment Success,2025-05-19,179997,5,LOW
161302.0,government high school parsa ke prangan me tubewell,normal/others,CHINTAMANI MAHARAJ,SARGUJA(ST),Chhattisgarh,2024-12-31,179990.0,2025-01-15,179990.0,Physical Inspection,179990.0,Payment Success,2025-05-19,179990,5,LOW
161303.0,primary school bhakura me tubewell,normal/others,CHINTAMANI MAHARAJ,SARGUJA(ST),Chhattisgarh,2024-12-31,179993.0,2025-01-15,179993.0,Physical Inspection,179993.0,Payment Success,2025-05-19,179993,5,LOW
161304.0,gram chhuhipara me sushil rajwade ghar ke paas tubewell,normal/others,CHINTAMANI MAHARAJ,SARGUJA(ST),Chhattisgarh,2024-12-31,179997.0,2025-01-15,179997.0,Physical Inspection,179997.0,Payment Success,2025-05-19,179997,5,LOW
161305.0,maniyaar sai ke khet ke paas tubewell,normal/others,CHINTAMANI MAHARAJ,SARGUJA(ST),Chhattisgarh,2024-12-31,179993.0,2025-01-15,179993.0,Physical Inspection,179993.0,Payment Success,2025-05-19,179993,5,LOW
161306.0,hemant rajwade ke ghar ke paas tubewell,normal/others,CHINTAMANI MAHARAJ,SARGUJA(ST),Chhattisgarh,2024-12-31,179990.0,2025-01-15,179990.0,Physical Inspection,179990.0,Payment Success,2025-05-19,179990,5,LOW
161307.0,bhandarpara me tubewell,normal/others,CHINTAMANI MAHARAJ,SARGUJA(ST),Chhattisgarh,2024-12-31,179993.0,2025-01-15,179993.0,Physical Inspection,179993.0,Payment Success,2025-05-19,179993,5,LOW
161308.0,lalo bai ghar ke paas tubewell,normal/others,CHINTAMANI MAHARAJ,SARGUJA(ST),Chhattisgarh,2024-12-31,179993.0,2025-03-06,179993.0,Physical Inspection,179993.0,Payment Success,2025-05-19,179993,5,LOW
161309.0,aithatendu jhaadi lakra ke ghar ke paas tubewell,normal/others,CHINTAMANI MAHARAJ,SARGUJA(ST),Chhattisgarh,2024-12-31,179997.0,2025-01-15,179997.0,Physical Inspection,179997.0,Payment Success,2025-05-19,179997,5,LOW
161310.0,mahadevpara somarsai ghar ke paas tubewell,normal/others,CHINTAMANI MAHARAJ,SARGUJA(ST),Chhattisgarh,2024-12-31,179990.0,2025-01-15,179990.0,Physical Inspection,179990.0,Payment Success,2025-05-19,179990,5,LOW
161311.0,arjun khet ke paas tubewell,normal/others,CHINTAMANI MAHARAJ,SARGUJA(ST),Chhattisgarh,2024-12-31,179990.0,2025-01-15,179990.0,Physical Inspection,179990.0,Payment Success,2025-05-19,179990,5,LOW
161312.0,gram panchyat rampur me tubewell,normal/others,CHINTAMANI MAHARAJ,SARGUJA(ST),Chhattisgarh,2024-12-31,179990.0,2025-01-15,179990.0,Physical Inspection,179990.0,Payment Success,2025-05-19,179990,5,LOW
161313.0,gram panchyat dawa ke shyam guashala me tubewell,normal/others,CHINTAMANI MAHARAJ,SARGUJA(ST),Chhattisgarh,2024-12-31,179997.0,2025-01-15,179997.0,Physical Inspection,179997.0,Payment Success,2025-05-19,179997,5,LOW
161314.0,"purchase of it systems, including hardware and software for educational purposes in government p.g. college audotorium hall",normal/others,CHINTAMANI MAHARAJ,SARGUJA(ST),Chhattisgarh,2024-12-31,1000000.0,2025-12-31,1000000.0,Work partially Completed,999900.0,Payment Success,,,5,LOW
161315.0,construction of lane with laying and fixing of tiles & aliied works at jagtyal baradri dev sathan village & pyt. jagti,normal/others,Shri Jugal Kishore Sharma,JAMMU,Jammu And Kashmir,2024-12-24,500000.0,2025-03-10,500000.0,Physical Inspection,317000.0,Payment Success,,,25,LOW
161316.0,financial assistance for repair of community hall for rymbai synrang shahkhain.,repair and renovation,ANDREW J. SYNGKON,SHILLONG,Meghalaya,2025-01-05,400000.0,2025-04-30,400000.0,Physical Inspection,400000.0,Payment Success,2025-10-23,400000,5,LOW
161318.0,financial assistance for construction of community hall of kuliang village,normal/others,ANDREW J. SYNGKON,SHILLONG,Meghalaya,2025-01-05,500000.0,2025-04-30,500000.0,Physical Inspection,500000.0,Payment Success,2026-02-27,500000,5,LOW
161319.0,providing cc roads,normal/others,Gumma Thanuja Rani,ARAKU(ST),Andhra Pradesh,2024-12-27,1650000.0,2025-01-29,1650000.0,Physical Inspection,1646266.0,Payment Success,2025-07-28,1646266,5,LOW
161321.0,providing cc roads and drain,normal/others,Gumma Thanuja Rani,ARAKU(ST),Andhra Pradesh,2024-12-27,2400000.0,2025-01-29,2400000.0,Work Completed,2394074.0,Payment Success,2025-11-24,2394074,5,LOW
161322.0,financial assistance for construction of community hall @ ladwah wapung,normal/others,ANDREW J. SYNGKON,SHILLONG,Meghalaya,2025-01-05,200000.0,2025-04-30,200000.0,Physical Inspection,200000.0,Payment Success,2025-09-03,200000,5,LOW
161324.0,financial assistance for construction of boundary wall for  community hall @ dong apha umkiang,normal/others,ANDREW J. SYNGKON,SHILLONG,Meghalaya,2025-01-05,300000.0,2025-04-30,300000.0,Physical Inspection,300000.0,Payment Success,2026-02-17,300000,5,LOW
161325.0,upgradation/renovation of building of chanber and industry jammu at rail head complex,normal/others,Shri Jugal Kishore Sharma,JAMMU,Jammu And Kashmir,2024-12-24,2500000.0,2025-03-10,2500000.0,Physical Inspection,1958261.0,Payment Success,2026-02-16,1958261,5,LOW
161327.0,provinding boundary wall to temple,normal/others,Gumma Thanuja Rani,ARAKU(ST),Andhra Pradesh,2024-12-27,1000000.0,2025-01-29,1000000.0,Work Completed,998300.0,Payment Success,2025-07-19,998300,5,LOW
161328.0,???????? ???? ??????? ????? ??????? ???? ????? ?????? ???????? ???????? ???? ???,normal/others,RAHUL SINGH LODHI,DAMOH,Madhya Pradesh,2024-12-24,1000000.0,2024-12-30,1000000.0,Physical Inspection,1000000.0,Payment Success,2026-03-31,1000000,5,LOW
